symbol	CSC1_SC2	CSC1_SC3	CSC1_DC2	CSC1_DC3
SPI1	0.368609	0.283049	0.13114	0.18396
SPIB	0.134839	0.148055	0.0642574	0.010397
SPIC	0	0	0	0
SPICE1	2.65628	2.37246	2.10447	1.97845
SPIN1	3.48704	3.79721	3.25401	3.75048
SPIN2A	0.781242	0.776907	0.491922	0.569408
SPIN2B	1.40498	1.45808	0.937506	1.1875
SPIN3	1.27272	1.51142	1.29708	1.49318
SPIN4	1.37392	1.13949	1.08466	1.06542
SPINK1	6.1766	6.7415	8.09006	7.64352
SPINK13	0.0708413	0	0.144427	0.104658
SPINK14	0	0	0.125843	0
SPINK2	0	0	0	0
SPINK4	5.47373	5.54912	6.51473	3.94449
SPINK5	1.71408	1.51027	2.44467	2.44948
SPINK6	0	0	0	0
SPINK7	0.128721	0	0.101939	0.0972841
SPINK8	0.368609	0.194729	0	0
SPINK9	0	0	0	0
SPINT1	5.80759	5.77183	6.10032	7.14786
SPINT2	7.48851	7.27533	7.64951	8.11889
SPINT3	0	0	0	0
SPINT4	0	0	0	0
SPIRE1	2.58546	2.78769	2.41389	3.68277
SPIRE2	3.97233	3.95934	4.13439	3.06736
SPN	0	0.00791018	0.00556058	0.0263001
SPNS1	5.40567	5.52504	6.93618	5.22842
SPNS2	3.43868	3.90187	3.75178	3.4622
SPNS3	0.242074	0.328006	0.580577	0.336856
SPO11	0	0	0	0.0300917
SPOCD1	0.620109	1.22108	0.168717	0.231454
SPOCK1	0.20984	0.58803	0.215356	0.594945
SPOCK2	0.563106	1.03453	0.957737	1.87757
SPOCK3	0	0	0	0
SPON1	0.11075	0.622618	0.285803	1.02944
SPON2	0.236216	0.411096	0.326905	2.0366
SPOP	3.713	3.53706	3.12316	3.27475
SPOPL	2.12865	2.22219	1.5254	1.92711
SPP1	0.123012	0.0789289	0.0714651	0.143831
SPP2	0	0.0355668	0	0
SPPL2A	4.14541	4.34345	4.15838	5.39273
SPPL2B	4.04286	3.64461	4.63101	3.756
SPPL2C	0	0	0	0
SPPL3	4.37254	4.4192	3.93947	4.13466
SPR	5.11699	4.89038	5.16428	5.121
SPRED1	3.41258	3.6763	1.86429	1.61292
SPRED2	4.08606	4.58084	3.58356	3.79888
SPRED3	0.145383	0.154171	0.106451	0.0534429
SPRN	1.30651	1.17789	1.56113	0.954129
SPRNP1	0.103401	0.184205	0.139651	0.0484852
SPRR1A	1.8866	2.8259	2.517	4.15771
SPRR1B	0.478361	1.19804	1.80289	3.99937
SPRR2A	0.203337	0.854168	2.11265	5.02443
SPRR2B	0	0.547677	1.32191	3.98302
SPRR2C	0.154909	0.419663	0.560007	2.92766
SPRR2D	1.30155	1.92484	3.06473	6.13341
SPRR2E	0	0.498394	0.962403	3.33005
SPRR2F	0.233556	0.66135	0.940423	3.57259
SPRR2G	0	0	0	0.737897
SPRR3	0.488215	0.729241	0.892258	2.68655
SPRR4	0	0	0	0
SPRTN	2.33836	2.44743	1.99785	1.8761
SPRY1	2.57542	2.69072	2.28346	2.37164
SPRY2	4.08659	4.39379	3.21417	3.32926
SPRY3	0.397753	0.282955	0.714061	0.344575
SPRY4	2.64911	2.80298	2.49422	2.16437
SPRYD3	3.81329	4.08379	3.52714	4.00346
SPRYD4	2.8554	2.79338	2.97129	2.87407
SPRYD7	2.56469	2.61055	2.58403	2.57906
SPSB1	2.57828	2.81352	2.12337	1.9358
SPSB2	3.66218	3.54707	3.64973	3.60588
SPSB3	4.14631	3.93607	4.85812	4.53858
SPSB4	0	0	0	0
SPTA1	0	0	0	0
SPTAN1	6.57382	6.35217	6.45085	7.04615
SPTB	0.504597	0.340982	0.783725	1.2301
SPTBN1	6.88191	6.93804	6.14259	6.80191
SPTBN2	2.35317	2.64766	2.28779	3.33234
SPTBN4	0.041929	0.0599821	0.0609958	0.0355982
SPTBN5	0.63696	0.810582	0.477177	0.652321
SPTLC1	3.75536	4.01086	2.9395	3.66797
SPTLC2	3.17619	3.02261	3.23659	3.58575
SPTLC3	2.18939	2.43087	2.46364	2.76557
SPTSSA	4.50847	4.04018	4.56642	3.87355
SPTSSB	0.328271	0.499374	0.361431	0.478242
SPTY2D1	3.25634	3.79572	1.95733	2.71497
SPTY2D1-AS1	2.61057	3.02844	1.47068	1.95871
SPZ1	0	0	0.0102944	0.0578834
SQLE	6.44977	6.50118	5.77396	5.58358
SQRDL	5.62163	5.50354	5.36369	5.90867
SQSTM1	8.42372	8.6593	7.88426	8.21092
SRA1	4.01917	4.0611	3.85127	3.90535
SRBD1	2.55635	2.50986	2.30633	2.73789
SRC	5.06198	4.99282	4.75431	4.99748
SRCAP	3.5977	3.68451	3.14762	3.05913
SRCIN1	0.667807	0.387859	0.464766	0.151151
SRCRB4D	1.02588	1.3784	1.13652	0.686722
SRD5A1	3.90004	3.80364	3.43772	3.43744
SRD5A1P1	0.293796	0.277912	0.200649	0.169154
SRD5A2	0.0299193	0.00748423	0.219582	0.0224224
SRD5A3	2.13928	1.93595	2.03304	1.94474
SRD5A3-AS1	0.997059	0.888656	1.06017	0.912491
SREBF1	5.95037	5.42256	5.12169	4.83034
SREBF2	5.96504	6.06596	4.55762	5.01309
SREK1	3.69944	3.93999	3.8359	3.3002
SREK1IP1	1.8776	1.82769	1.56034	1.64234
SRF	5.4167	5.00238	4.1449	3.63568
SRFBP1	2.98454	3.34941	2.1411	2.31067
SRG7	0	0	0	0
SRGAP1	1.44917	1.88026	1.75942	2.42565
SRGAP2	2.15709	1.85583	1.60606	2.87348
SRGAP2B	3.41042	2.9174	2.14417	3.66874
SRGAP2C	3.01034	2.43227	1.82918	3.20584
SRGAP2D	3.52254	3.04583	2.27947	3.793
SRGAP3	0.0450252	0.160031	0.0407361	0.162465
SRGAP3-AS3	0	0	0	0
SRGN	0.316312	0.216928	0.20111	0.279506
SRI	5.43277	5.383	5.51459	5.72648
SRL	0.026074	0.042893	0.045156	0.068285
SRM	5.99403	6.19722	6.5832	6.49745
SRMS	2.36887	2.2143	2.44506	2.90703
SRP14	7.76092	7.62125	8.12521	8.04854
SRP19	4.32643	4.44758	4.08468	4.03039
SRP54	5.42651	5.07597	5.3004	5.19112
SRP68	4.90842	5.25064	4.13462	4.67868
SRP72	4.75086	4.80576	3.77647	4.39355
SRP9	5.84828	5.78011	5.82681	5.85711
SRPK1	4.73812	4.61972	4.30819	4.63356
SRPK2	1.89643	2.22093	1.42724	2.16531
SRPK3	0.853879	0.947698	0.939786	0.684076
SRPR	5.86367	6.29594	5.3396	6.10373
SRPRB	4.90328	5.06359	4.764	4.74136
SRPX	0.388741	0.492618	0.239459	1.02809
SRPX2	0.268681	0.301319	0.763366	2.10017
SRR	4.31584	4.31121	4.25418	4.0894
SRRD	3.55194	3.53021	3.16153	3.34231
SRRM1	4.94599	5.25709	4.45092	4.54342
SRRM2	6.27072	6.30193	6.17839	5.89094
SRRM2-AS1	0.921693	1.07975	1.29793	0.477978
SRRM3	0.0600731	0.102824	0.127842	0.0841081
SRRM4	0.0151792	0.0172111	0.00455331	0.0172768
SRRM5	1.39165	1.33456	1.51348	1.37982
SRRT	6.2737	6.29416	6.28872	5.96984
SRSF1	5.5994	5.54263	5.42154	5.13407
SRSF10	5.00769	5.02166	4.45082	4.40579
SRSF11	6.10713	6.20421	6.11207	5.964
SRSF12	0.0203932	0.0152125	0	0
SRSF2	6.72475	6.83727	6.98757	6.52855
SRSF3	6.92225	6.88547	6.61592	6.3863
SRSF4	5.10089	5.13316	4.9721	4.69407
SRSF5	7.40388	6.96154	7.50382	6.95197
SRSF6	6.60829	6.57333	6.39331	6.06004
SRSF7	7.14942	7.24256	6.56721	6.37824
SRSF8	4.18622	4.17944	4.68994	4.4033
SRSF9	7.13914	7.12408	6.96997	6.98305
SRXN1	4.86692	5.52914	4.48192	5.23347
SRY	0	0	0	0
SS18	3.67916	3.43301	3.8985	4.59283
SS18L1	2.24663	2.06805	2.36729	2.29241
SS18L2	4.36994	4.29732	4.50673	4.05454
SSB	6.82789	6.79772	6.80466	6.83693
SSBP1	7.61751	7.38968	7.6915	7.49088
SSBP2	0.140556	0.199171	0.142716	0.0777401
SSBP3	4.16827	3.75295	4.60675	4.33231
SSBP4	4.89167	4.55731	4.93373	4.16261
SSC5D	0.0296814	0.0236244	0.0124934	0.0119059
SSFA2	5.62905	5.80783	3.93931	4.70841
SSH1	1.52475	1.70941	0.810277	1.34132
SSH2	2.11671	2.02955	1.30481	1.46415
SSH3	4.43989	4.79742	4.87811	5.25873
SSMEM1	0	0	0.0330606	0
SSNA1	5.92139	5.55673	6.12603	5.72493
SSPN	0.0793449	0.0594929	0.0949275	0.0479695
SSPO	0.0165113	0.0245209	0.0209401	0.0199581
SSR1	3.43774	3.55991	3.46501	3.56355
SSR2	7.22122	7.2345	6.80214	6.85973
SSR3	5.18121	5.32387	4.76773	4.98913
SSR4	8.47124	8.28792	9.07605	8.76149
SSR4P1	0.233896	0.273295	0.381712	0.190885
SSRP1	7.33667	7.53559	6.61536	7.0344
SSSCA1	5.13733	5.50869	5.07892	5.36013
SST	0	0.0569207	0	0.0571351
SSTR1	1.57342	1.26411	1.32481	0.640896
SSTR2	0	0	0.076209	0.0123739
SSTR3	0	0.008616	0	0
SSTR4	0	0	0	0
SSTR5	0.0740822	0.0929925	0.10455	0.0272899
SSTR5-AS1	0.0373157	0.00624168	0.0644431	0.0125041
SSU72	6.68399	6.63243	6.6664	6.37269
SSUH2	2.34217	2.99941	3.73319	1.73219
SSX1	0.430353	0.191673	0.480927	0.0993849
SSX2	0	0.0278256	0.0293017	0
SSX2B	0	0.0278256	0.0293017	0
SSX2IP	3.11126	3.21125	3.04521	3.48771
SSX3	0.843892	0.64101	0.742954	0
SSX4	0.830935	0.711414	0.71241	0.0446996
SSX4B	1.16565	0.941099	1.05639	0.0497291
SSX5	0.414866	0.102332	0.323891	0
SSX6	0.0284564	0.0559656	0.0444022	0.0142505
SSX7	0	0.203944	0.0143535	0
SSX8	0	0.244347	0.0264725	0
SSX9	0.995507	0.609957	0.944125	0
ST13	4.87541	4.88961	4.34523	4.53891
ST13P4	3.7407	3.74571	3.02119	3.26957
ST14	6.47554	7.01554	6.67155	7.84763
ST18	0.573047	0.656795	0.336241	0.0373359
ST20	2.33684	2.22052	2.66065	2.45378
ST20-MTHFS	3.41184	3.33869	3.90323	3.58067
ST3GAL1	0.310751	0.239252	0.177162	0.16442
ST3GAL2	0.931067	0.825039	0.756584	0.669889
ST3GAL3	0.201	0.0254692	0.292996	0.170122
ST3GAL4	2.57683	3.04067	2.19831	3.8855
ST3GAL5	0.363362	0.518269	0.100177	0.851992
ST3GAL6	0.0910471	0.133581	0.0542644	0.128726
ST3GAL6-AS1	0	0	0	0
ST5	2.38482	2.49029	2.15298	2.72219
ST6GAL1	0.243203	0.186635	0.0855784	0.0854249
ST6GAL2	0	0	0	0
ST6GALNAC1	4.02778	3.6389	3.78528	3.71572
ST6GALNAC2	1.06715	1.01935	1.83394	2.47521
ST6GALNAC3	0.039155	0	0	0
ST6GALNAC4	3.76735	3.64795	3.36415	3.68017
ST6GALNAC5	0.079609	0.0356705	0.136066	0.286741
ST6GALNAC6	1.73503	1.94203	1.53032	1.42629
ST7	4.32034	4.26915	3.985	4.01704
ST7-AS1	1.39781	1.24326	0.749551	1.05316
ST7-AS2	3.10973	3.38318	2.63808	2.97117
ST7-OT3	4.13124	3.78048	3.87639	3.73383
ST7-OT4	2.34545	2.25391	1.22008	1.71096
ST7L	2.06917	1.86144	1.90031	2.0032
ST8SIA1	0.00948036	0.0262019	0.0295436	0.0539599
ST8SIA2	0	0	0	0
ST8SIA3	0	0	0	0
ST8SIA4	0.026078	0.0201787	0.0242628	0.0543315
ST8SIA5	0	0.0208323	0.0146638	0
ST8SIA6	0	0	0	0
ST8SIA6-AS1	0	0	0	0
STAB1	0.433687	0.333332	0.661299	0.360046
STAB2	0.329752	0.459934	0.324623	0.109838
STAC	0.0185896	0.962367	0.0386205	1.49474
STAC2	0	0.0222222	0	0
STAC3	1.72918	1.19697	2.22079	1.24335
STAG1	4.17678	4.25404	3.3548	3.67243
STAG2	5.65955	5.70076	4.79869	4.86929
STAG3	0.468641	0.524576	0.744584	1.53324
STAG3L1	4.36485	4.81895	3.22725	4.30072
STAG3L2	3.5035	4.01429	3.02244	3.72808
STAG3L3	6.84829	6.96733	5.68928	6.11923
STAG3L4	2.73885	2.75452	2.45439	2.54589
STAM	3.11857	3.21449	2.57835	2.99549
STAM2	2.31129	2.25459	2.11051	2.47017
STAMBP	3.32413	3.29169	2.93245	3.14835
STAMBPL1	3.23524	3.0998	2.76217	2.38536
STAP1	0.0481078	0	0	0.0241735
STAP2	5.29252	5.17051	5.75723	5.95642
STAR	0.0271698	0.0269766	0.0424052	0.0404307
STARD10	5.98687	5.95151	5.93954	5.32413
STARD13	1.08524	0.73595	0.379062	0.107363
STARD13-AS	0.522947	0.479562	0.563421	0
STARD3	5.26982	5.14838	5.11052	5.36276
STARD3NL	3.66255	3.48558	3.31137	3.8081
STARD4	3.95686	4.26717	2.17671	2.53566
STARD4-AS1	0.322365	0.459615	0.0980502	0.115272
STARD5	3.04119	3.03886	3.65725	3.95258
STARD6	0.0546939	0	0	0
STARD7	5.00496	4.79817	4.96525	4.96229
STARD8	0	0.0113272	0.0393946	0.178717
STARD9	0.081825	0.0633386	0.11556	0.0703458
STAT1	4.17974	4.14776	4.37865	5.92884
STAT2	3.36354	3.23246	3.34287	4.45318
STAT3	3.69826	4.03313	3.315	4.4115
STAT4	0.077775	0.144569	0.0746567	0.382519
STAT5A	1.85889	1.6211	1.70582	2.71772
STAT5B	3.08373	3.07329	3.02474	2.93801
STAT6	6.29746	6.2883	6.25756	6.42448
STATH	0	0	0	0
STAU1	5.04518	5.23219	4.55252	5.174
STAU2	2.97905	2.2781	2.53863	2.20555
STAU2-AS1	0.230727	0.017635	0.248398	0.0351901
STBD1	2.57559	2.79278	2.29548	2.77763
STC1	0.0283183	0.0465618	0.0198063	0.153093
STC2	0.190855	0.174438	0.0462805	0.106289
STEAP1	3.68619	3.44476	3.41323	3.53333
STEAP1B	0.174131	0.055458	0.100649	0.223043
STEAP2	0.916823	0.755944	1.11559	1.23918
STEAP3	2.79374	2.77263	2.86439	2.87878
STEAP4	0.107442	0.140581	0.155522	0.865471
STH	0	0.192681	0.0427964	0.0408039
STIL	3.0259	3.21059	2.45122	2.85453
STIM1	2.72148	2.90084	2.34987	3.54743
STIM2	1.71945	1.97631	1.90012	1.54135
STIP1	7.09105	7.45902	6.31028	7.06969
STK10	2.38755	2.98923	2.238	2.97745
STK11	4.11858	3.78399	4.66861	4.41818
STK11IP	3.46346	3.384	3.04859	3.29469
STK16	3.34209	3.10654	2.75047	2.75195
STK17A	4.12567	4.07882	2.9431	3.342
STK17B	3.24874	3.19295	2.51629	3.00991
STK19	3.32981	3.27393	3.10948	2.95891
STK24	4.84014	4.83918	4.52947	4.99231
STK25	4.96	4.99374	4.78833	4.99508
STK3	3.2416	3.14236	3.03525	3.67748
STK31	0.335783	0.300614	0.173351	0.147091
STK32A	0	0.0531907	0	0.212066
STK32B	0	0.0113365	0	0
STK32C	3.24959	3.07855	2.75436	2.96264
STK33	2.1273	2.01751	2.14731	2.04988
STK35	3.25929	3.33837	2.87222	2.91097
STK36	2.0669	2.09599	2.02139	1.81749
STK38	2.78421	2.92941	3.70592	3.83698
STK38L	4.02832	3.99347	2.8208	3.25242
STK39	4.63988	4.37457	3.96096	4.01189
STK4	3.0006	3.20362	2.49236	2.95867
STK4-AS1	0.29157	0.186787	0.172024	0.179797
STK40	4.34788	4.59802	3.16129	3.6758
STL	0	0	0	0
STMN1	5.0451	5.00112	4.72713	4.08987
STMN2	0	0	0	0
STMN3	3.0392	3.84793	2.69674	4.04034
STMN4	0	0	0.179582	0
STMND1	0.146105	0.094014	0	0.0275967
STOM	1.1506	2.34945	1.05865	1.58053
STOML1	2.74095	2.93745	2.67901	2.86656
STOML2	7.43354	7.13725	6.9152	6.81714
STOML3	0.102475	0.0928043	0	0.0191173
STON1	0.016654	0.00332222	0.0311988	0.0297408
STON1-GTF2A1L	0.0101679	0	0	0.0151742
STON2	1.92708	1.97817	1.15496	1.17165
STOX1	0.163635	0.532271	0.823764	0.187779
STOX2	0	0	0	0.00395182
STPG1	1.77172	1.50118	1.07045	1.28027
STPG2	0.0111293	0.0220156	0	0
STPG2-AS1	0	0	0	0
STRA13	5.4897	5.37021	5.91277	5.67959
STRA6	0.0061671	0.0303581	0.0192651	0.101086
STRA8	0	0	0	0
STRADA	2.70956	2.53148	2.76475	2.90199
STRADB	2.18427	2.03526	2.81564	2.45934
STRAP	6.99952	6.96491	6.43433	6.7652
STRBP	3.57291	3.39679	2.91833	3.0239
STRC	9.90161	9.44725	10.0348	9.70139
STRIP1	3.6227	3.56373	3.12198	3.2174
STRIP2	2.53391	3.07471	2.01404	2.74123
STRN	2.45796	2.71446	1.87211	2.00328
STRN3	3.59563	3.63899	2.7601	2.77996
STRN4	5.071	5.19009	4.79836	4.80345
STS	1.13956	1.16759	1.18474	2.26408
STT3A	6.01	6.371	5.55936	6.33946
STT3B	5.5617	5.65568	4.48066	5.42787
STUB1	6.10118	5.87319	6.30114	6.23609
STX10	5.73302	5.49053	5.35053	4.85603
STX11	0.0331892	0.0904377	0.0139798	0.222796
STX12	3.32526	3.24289	2.96051	3.42312
STX16	4.27723	4.40127	4.15158	4.3654
STX16-NPEPL1	3.97307	4.0091	3.95147	4.01541
STX17	1.88161	1.6838	1.57074	1.84358
STX18	3.75678	3.56441	3.48534	3.56154
STX19	0.625673	0.547973	0.875384	1.01934
STX1A	3.60873	3.18252	3.12181	2.17643
STX1B	0.383423	0.365419	0.106567	0.171746
STX2	2.30442	2.24373	2.46106	2.69058
STX3	4.74637	5.4561	3.78264	4.78108
STX4	5.06711	4.84351	5.13981	5.37252
STX5	4.33477	4.98973	3.53514	4.37589
STX6	2.05579	2.07983	2.02804	2.03436
STX7	3.64983	3.78662	3.46068	3.74587
STX8	4.60848	4.15932	4.50833	4.22276
STXBP1	0.227898	0.333032	0.427069	0.426879
STXBP2	5.81361	5.51667	5.72914	6.07745
STXBP3	4.58665	4.67121	4.73583	4.58015
STXBP4	0.642854	0.458797	0.451927	0.544168
STXBP5	1.9764	2.80359	1.77632	1.62562
STXBP5-AS1	0.433215	0.524863	0.171824	0.190661
STXBP5L	0.502998	0.582069	0.475682	0.355513
STXBP6	4.02179	3.61756	3.76815	3.95488
STYK1	3.2586	3.14236	2.45836	2.90033
STYX	2.97091	2.95262	2.56577	2.48317
STYXL1	3.07958	3.11895	3.56025	3.87629
SUB1	5.29801	5.27699	5.09171	5.16492
SUCLA2	4.37145	4.03996	3.52287	3.65508
SUCLG1	7.35466	7.24623	6.82914	6.35124
SUCLG2	5.42136	5.32499	5.06485	4.68652
SUCNR1	0.0656787	0.0220685	0	0
SUCO	3.8532	4.40052	2.9826	4.33752
SUDS3	3.47806	3.629	3.32155	3.44959
SUFU	1.60014	1.25278	1.21541	1.50004
SUGP1	4.17798	4.02662	4.35242	4.16997
SUGP2	3.83006	3.74981	3.31211	3.59409
SUGT1	5.78031	5.55603	5.34589	5.26612
SUGT1P1	0.0703468	0.069854	0.0971956	0.705592
SUGT1P3	0.411081	0.284763	0.328204	0.24189
SULF1	0	0.00320947	0.00338127	0.00964386
SULF2	1.09314	1.18033	2.52399	1.76328
SULT1A1	6.32771	5.45375	6.93629	6.20586
SULT1A2	5.85294	4.88581	6.71534	5.89263
SULT1A3	7.83874	8.0449	8.07831	7.70797
SULT1A4	6.30269	6.06195	6.3864	5.8972
SULT1B1	0.0417412	0	0.0292353	0.0952704
SULT1C2	2.60665	2.93559	2.98411	1.41694
SULT1C2P1	0.0484801	0.361778	0.146973	0.0097943
SULT1C3	1.96263	0.772989	1.54509	0.0397043
SULT1C4	0.0651384	0.450835	0.133067	0
SULT1E1	0.525017	0.409947	1.35083	0.363865
SULT2A1	1.17029	1.20514	1.19828	0.968839
SULT2B1	4.18806	3.8475	5.24375	4.53284
SULT4A1	2.18226	2.01938	2.84291	2.25872
SULT6B1	0	0	0	0
SUMF1	3.17495	2.78709	3.30519	3.44399
SUMF2	6.64033	6.40215	6.27832	6.41605
SUMO1	5.14567	4.88622	5.37328	5.19595
SUMO1P1	1.70338	1.39526	1.47728	1.09785
SUMO1P3	4.1094	3.91731	4.11067	4.09682
SUMO2	5.82111	5.83009	6.17998	5.95675
SUMO3	5.12003	4.99938	4.84378	5.33726
SUMO4	1.06931	1.45284	0.627868	1.1046
SUN1	3.9974	4.50913	3.55928	4.12128
SUN2	3.97545	3.8904	3.38947	4.15662
SUN3	0.0505768	0.0127199	0.103857	0.390823
SUN5	0	0	0	0
SUOX	4.12058	3.00406	3.77656	3.60071
SUPT16H	6.27168	5.75746	5.53136	5.52847
SUPT20H	4.60263	4.4067	4.3702	4.19769
SUPT20HL1	0	0	0	0
SUPT20HL2	0	0.00745685	0	0
SUPT3H	1.73608	1.20527	1.22946	0.739993
SUPT4H1	5.12062	4.94461	5.38996	5.20225
SUPT5H	5.90489	5.91643	5.72011	5.86202
SUPT6H	5.14295	5.24296	4.66705	4.96615
SUPT7L	4.0266	3.84802	3.74195	3.74547
SUPV3L1	4.24096	4.35406	3.67326	3.76121
SURF1	5.63418	5.38074	5.48125	5.14797
SURF2	5.64266	5.8482	5.74269	5.38099
SURF4	5.66168	5.97942	5.5494	5.87225
SURF6	6.11743	5.41083	5.32123	4.88753
SUSD1	2.66833	2.52136	1.8473	3.58362
SUSD2	0.603226	0.464195	0.871243	1.60473
SUSD3	0.0902869	0.201144	0.0321265	0.378921
SUSD4	0.0539224	0.0709575	0.0378146	0.116824
SUSD5	0.0436388	0.0145885	0.0752447	0.0363357
SUV39H1	2.5676	2.79909	2.67377	2.43594
SUV39H2	2.27949	2.49732	1.88127	2.07947
SUV420H1	3.34964	4.36039	2.60636	3.39876
SUV420H2	2.94195	2.57586	3.21328	2.80136
SUZ12	3.50767	3.83986	2.94722	3.23444
SUZ12P1	3.70427	3.51897	3.73271	2.96739
SV2A	0.165915	0.14237	0.153559	0.135313
SV2B	0	0	0.012509	0.00852489
SV2C	0	0	0.00816048	0.0077762
SVEP1	0.429324	0.438771	0.392453	0.232399
SVIL	2.82205	3.27199	2.4972	3.4732
SVIP	4.29548	4.32767	4.06792	4.08597
SVOP	0.13311	0.122056	0.034589	0.182517
SVOPL	0.0384947	0.050741	0	0.135954
SWAP70	3.15232	3.46236	2.65893	3.6419
SWI5	4.67581	4.39868	4.42995	4.45192
SWSAP1	1.53016	1.40331	1.45486	1.22434
SWT1	1.34046	0.969653	0.811907	0.984677
SYAP1	4.64689	4.68148	4.32943	4.44756
SYBU	3.71846	3.8564	3.5171	3.18122
SYCE1	0.495572	1.15708	0.862761	0.176294
SYCE1L	0.636911	0.686178	0.806195	0.801042
SYCE2	1.7549	1.58014	1.82448	1.46014
SYCE3	0	0.364809	0.16511	0.11988
SYCN	0	0	0	0
SYCP1	0	0.0208757	0	0
SYCP2	0.128946	0.0590376	0.343629	0.226575
SYCP2L	0.0234317	0.0116793	0	0
SYCP3	3.66124	3.18029	3.75196	2.54862
SYDE1	0.0665861	0.0334383	0.040994	0.372094
SYDE2	1.07863	1.01655	0.819708	0.929836
SYF2	5.02125	4.93295	4.94102	4.75257
SYK	3.0011	2.98334	2.61421	3.08217
SYMPK	5.20949	4.85523	4.84099	4.76822
SYN1	0.0458686	0.0677888	0.105719	0.0735712
SYN2	0.911064	0.906209	0.778169	0.543969
SYN3	0.00587123	0	0.0122558	0.023265
SYNC	2.56012	2.67952	3.12137	2.84453
SYNCRIP	5.30717	5.46952	5.13433	5.08659
SYNDIG1	0	0	0.0313832	0.00753751
SYNDIG1L	0	0	0	0
SYNE1	0.0996984	0.167131	0.0613713	0.213104
SYNE2	3.42716	2.74748	3.59615	2.34215
SYNE3	1.51291	1.43129	0.630597	0.8566
SYNE4	0.262418	0.220387	0.220573	0.210883
SYNGAP1	1.65847	1.80167	1.42033	1.45844
SYNGR1	0.0124377	0.18228	0.0386763	0.127034
SYNGR2	6.46178	6.2538	6.71597	7.0306
SYNGR3	0.217073	0.253638	0.65523	1.61655
SYNGR4	0.40937	0.087659	0.228485	0.218473
SYNJ1	1.66809	2.0886	1.21291	1.33506
SYNJ2	3.13398	3.44668	3.05335	2.87923
SYNJ2-IT1	2.23901	3.0351	1.65412	2.09108
SYNJ2BP	2.13272	1.83535	2.45884	2.32079
SYNJ2BP-COX16	4.7607	4.36385	4.77393	4.37603
SYNM	0.926063	0.808148	1.01197	0.931307
SYNPO	0.293213	0.356483	0.387666	1.47743
SYNPO2	0	0.00377705	0	0.0151068
SYNPO2L	0	0.0133105	0.00936201	0.665555
SYNPR	0.0212146	0.0418239	0.029503	0.0141302
SYNPR-AS1	0.376747	0.608024	0.282264	0.185569
SYNRG	1.99469	2.08204	1.70796	1.99462
SYP	1.24094	1.4434	1.32705	0.871061
SYPL1	4.85406	4.6502	4.52462	4.95817
SYPL2	0	0.0939692	0.0203164	0.00971423
SYS1	3.46157	3.28605	2.59889	3.34019
SYS1-DBNDD2	4.84704	4.75395	4.75644	4.98071
SYT1	0.728061	0.746445	0.597841	1.08227
SYT10	0	0.0111235	0	0
SYT11	0.0139318	0	0	0.020778
SYT12	0.0553568	0.131357	0.162249	0.191262
SYT13	1.60131	1.19048	1.43111	1.11992
SYT14	0	0	0.00780621	0.111198
SYT14L	0	0	0	0
SYT15	7.031	6.50928	5.35735	6.92689
SYT16	0	0	0	0.0116942
SYT17	0.334873	0.621745	0.795589	1.76988
SYT2	0.103033	0.079694	0.102882	0.168751
SYT3	0	0	0	0
SYT4	0.0089949	0	0.00940758	0
SYT5	0.250354	0.468058	0.526562	0.340056
SYT6	0	0	0	0
SYT7	2.36997	2.67104	2.12249	2.48803
SYT8	1.14741	1.60291	2.04473	2.2342
SYT9	0	0	0	0
SYTL1	3.33137	3.26679	2.61103	2.5594
SYTL2	4.68413	5.24367	5.32277	5.45881
SYTL3	0.116525	0.303163	0.204792	0.963592
SYTL4	0.924127	0.995036	1.08759	2.20546
SYTL5	0.848298	0.646063	0.566822	0.725858
SYVN1	4.77384	5.2444	4.3677	4.612
SZRD1	4.85203	4.86336	4.5703	4.92969
SZT2	2.47755	2.49929	2.42945	2.56011
T	0	0	0	0
TAAR1	0	0	0.037412	0.0356672
TAAR2	0	0	0.0714211	0
TAAR3	0.651071	0.658131	0.169012	0.191694
TAAR5	0	0	0.0333171	0
TAAR6	0	0	0.0367714	0
TAAR8	0	0	0.037089	0
TAAR9	0	0	0.0363907	0
TAB1	2.72698	2.83624	2.20843	2.43419
TAB2	2.84016	3.12907	2.42781	2.73889
TAB3	1.84143	2.04123	1.37578	1.77509
TAC1	0	0	0	0
TAC3	1.20114	1.00113	1.4387	1.1984
TAC4	0.364433	0.166429	0.599622	0.8626
TACC1	3.4159	3.0532	2.63386	2.9656
TACC2	4.4357	4.68293	4.1277	4.37
TACC3	4.15197	3.65389	4.73217	4.58701
TACO1	4.08376	4.02189	3.94073	3.90686
TACR1	0	0.015278	0	0
TACR2	0.124497	0.0374777	0.031653	0.0670249
TACR3	0	0	0	0
TACSTD2	4.62035	4.54817	6.1886	7.02925
TADA1	3.04753	3.04534	2.71179	2.65418
TADA2A	3.44512	2.94115	3.19668	2.91259
TADA2B	1.81807	1.83589	1.52332	1.91205
TADA3	3.97697	3.78448	3.46843	3.53994
TAF1	2.73656	2.9655	2.00493	1.95098
TAF10	6.659	6.71263	6.71521	7.0135
TAF11	3.41412	3.76756	3.85297	4.01073
TAF12	4.32691	4.23276	4.59749	4.61883
TAF13	4.1122	4.3548	2.93816	4.32067
TAF15	7.19098	7.07075	6.861	6.76717
